Date,AAME,AAPL,ABM,AMGN,ARL,AROW,ATO,AVA,AWR,AXR,BDL,BDX,BKTI,BMI,CHD,CIA,CLX,COKE,CPK,CRD-B,CTS,CWT,DDS,DSGR,DXR,EBF,ED,EDUC,EIX,ELSE,ES,ESCA,FELE,FLXS,GIS,GROW,GTY,HCSG,HTO,IBCP,KR,LLY,LXU,MGEE,MKC,MSEX,MTR,MZTI,NEE,NFG,NPK,ODC,PBI,PKE,PKOH,PNRG,PRG,RGLD,SEB,SIF,SWX,SXI,TAYD,TCI,TILE,TR,TRC,UMH,UNF,USLM,UTL,UVV,VALU,VIRC,VLGEA,VSEC,WEYS,WLY,WMK,WTRG
2023-01-03,0.03418815057078595,-0.03740441128039962,0.010806087561467725,-0.00376931765640931,-0.04366467635639448,0.0023595045416282545,-0.007763087342533281,0.01014861942459544,0.027984895282318734,0.0389610218038019,0.010819171484189427,0.007392864066293248,-0.0030121170638643946,0.005869777690632461,0.017491802454576044,-0.02347426668941155,0.013753108501384004,-0.06967753481849359,-0.009054151389859544,-0.015065589287465264,0.01775741119140606,0.0191293033978015,-0.01587237937477959,-0.006782419855136723,-0.01746723254120064,0.02707581886584376,0.00472140133791088,0.02848098472302807,0.010374113977745347,-0.013274323679807187,0.004532453000257064,0.05206280758129345,0.0007524476064084684,0.035064795967324924,-0.007513153832882757,0.0069202161666639395,-0.001181708372899326,0.04166666666666674,0.01280953195889456,0.00961550929611188,-0.0024676838878273655,-0.002323444248974904,-0.039849603411314494,0.003977424891304704,0.006997319429892013,0.017923178223450353,-0.24806920850427017,0.022706525426524626,0.0027512728434300193,-0.04454987380608466,0.009348507501611314,0.008348585301632294,0.0578946767510049,-0.051840775175907905,0.051512724553052225,-0.00218720427534147,-0.007104561230517059,0.03646207585322592,-0.026501704664613435,0.06481475042708373,-0.001616024673451455,-0.0021482347580326078,-0.06412965992402997,-0.00837480600563556,0.014184455330428447,0.011510599069879168,0.0005307977070510006,-0.0018632629396537759,-0.015804068757869993,-0.02657006218966229,-0.014213365017576973,0.007006293032989719,-0.026926197640638083,0.02876089116430558,0.009875491289710991,-0.0059727568509793105,0.025992269157161463,0.02496258176839783,-0.009964906896370862,0.00900904427442839
2023-01-04,0.004132079148034817,0.010314208573187766,0.006490503451103802,0.010472090400022616,-0.03546680859683138,-0.004119898004533495,0.006654796730439783,0.0069211502492001475,0.011667038382389805,-0.01416667302449548,0.0015290966284089436,0.0074556148304927294,-0.09969786674282233,-0.0057444323035718,0.009387941449922055,0.07211543311028978,0.010262862859294453,0.019594714759847198,0.0027327095195941453,0.03632894404213216,0.001744720244526432,0.016828338787501007,0.024554268888418607,0.017754649012430068,0.005555576748318192,-0.0031096520096298708,0.008667447923951688,0.07076923663799572,0.032825112456899674,0.0,0.01317972538228962,0.01867425215882834,-0.004260202525694368,0.0006274000327226581,0.008050886499915144,0.010309585734995741,0.00946471367388435,0.014400024414062518,0.013620206286461656,0.003312679700298027,0.011243537496233413,-0.005178216515780765,0.016444720199284335,0.010893977172657276,0.01785056455074896,0.018731115165711687,-0.08398786009326376,-0.0015858616424646588,0.007873021396068713,0.016203767721164386,-0.0036179001091424245,0.0005909891508417697,0.047263583097219675,-0.03169580925258153,-0.05443260513103698,0.0023073021174211394,0.06141901420809148,0.020457080119037352,0.011781710784787958,0.0,0.0419230230523131,-0.000782976173231642,0.015060226904115348,0.03492350448155079,0.005993920204806047,0.021597634570325264,0.02387261785061745,0.02115745552889936,0.045698753384743274,-0.016931928414853692,0.023306444216526057,0.005641258672546501,-0.05574623364978992,-0.0064516970946894014,-0.0073056509693669724,-0.0036478441649900883,0.012897430516681796,0.02362391320526447,0.01914822637394087,0.012458431922872437
2023-01-05,0.016460911205997464,-0.010604596470271233,0.01445401482355213,0.009342115177014776,-0.06973793868011147,-0.013888925852400424,-0.027425572337840154,-0.024833402277413485,-0.03459746519283147,0.0,-0.016412213974077106,-0.010771402121330653,0.023489959089290968,-0.015315539248728749,-0.009783968766550188,-0.04484300617814163,-0.011410946670914024,-0.004588651403754418,-0.016776272930454472,-0.018450240246480898,0.016422199419746875,-0.032781523837521975,-0.0064438857900206425,-0.009661750184412843,0.026519311166851578,-0.01916237126041087,-0.01345901154140583,0.06321839867943502,-0.022593784689214913,0.0,-0.01851642879170612,-0.008249247707597163,-0.012835189228873056,0.0,0.006198504807814587,-0.01700690746656386,0.00878982922340188,-0.020504749418318813,-0.034672975740725476,-0.00742887524665059,0.004225141946338162,-0.01151168734254071,-0.015408306341949118,-0.0305106139512461,-0.006002741923671007,-0.04854134847672176,0.011873424149817291,-0.00714779364817808,-0.022014340913507846,-0.0195248309476036,0.0033406119378198706,0.016844018895945334,0.068883622537522,0.022913573416716293,0.03453979922570083,-0.005409686995473506,0.0028089236198918233,0.014178055069380413,0.020212654005407282,0.0,-0.02330275399087467,-0.0004895236282551618,0.04896148542279044,-0.01146891168975861,-0.002979103593183652,0.023187033006596858,-0.01450770934535639,-0.03717242621222949,0.00694788109958,0.03541206726285373,-0.01833642450904871,-0.007479425467729839,0.09860970057656848,-0.008657698685054283,-0.018181865091281613,-0.01227669177205959,0.013187865208480032,-0.01760667004657357,-0.006262787644729539,-0.01784256376962856
2023-01-06,-0.012145803239327568,0.036794227080469755,0.012933049861030943,0.03125239413632164,-0.013175870627515907,0.006892420134895438,0.03361820873989152,-0.010004744046497205,0.018618290261085635,0.01437025168134487,0.0,0.0157846688530221,0.032786885245901676,0.005867557905187892,0.01963881679562851,0.023474154755812382,0.01661038968475026,0.033549212748871904,0.04027372459377432,0.0056391348341033876,0.04137081043006119,0.018591482364759715,0.026561262269769736,0.023848163063104666,0.007534951034623649,0.006360588170324144,0.026655418226823713,-0.09729733212835301,0.03051322936413592,-0.00896860123562837,0.02447771436842472,0.04805881362296027,0.04257505957620045,-0.0062694898410955435,0.01836275255028119,0.023594523685850355,-0.005227904136524741,0.04830920916135484,0.0031070606215866103,0.021205852524046165,0.012843120337889147,0.01120008023792285,-0.015649437671673483,0.031615298310571305,0.02190661656551196,0.030919956337862597,0.11147333597773823,0.007599124799003487,0.012344134895159398,0.003982742339942336,0.023161602546777127,0.008427903734647302,0.022222377554029116,0.07679987019525525,-0.022257589870073646,0.03575970613279322,0.015126187480407616,0.035344111074172346,-0.007552149651474438,-0.04347822030685711,0.03658327855162624,0.0281206380807828,0.0021216217993487163,0.017626080341508255,0.0408365185871582,0.024439191038660768,0.023659245255545525,0.042404845163693805,0.003999977192084669,0.031046126861746348,0.03086927595332911,0.015108081190596367,0.047312895425078105,0.0,0.03306878282050274,0.05015252999739683,0.04129255385766162,0.022765889678344697,0.041691780617118646,0.01921076781890485
2023-01-09,0.057377173643902823,0.004088830074068461,-0.014499046680747862,-0.018459033463891883,-0.0197973485921229,-0.00357138117441691,0.011196985652980551,-0.010105644342669806,-0.014685746582300152,0.011666695276896233,0.06325180072799208,-0.026567317382658717,0.015873015873015817,-0.021018417621681662,-0.016030608943799818,0.05504581737815473,-0.012323523714346862,-0.01898011502004948,0.01473656461611772,-0.00560751331046172,0.017395520824166955,-0.014052653905406443,-0.01624668542154195,-0.01641077162301341,0.006410301476228897,-0.0212187317222986,-0.0011244167970811958,-0.002994009197675007,0.013757968085209571,0.038461555058724395,-0.0010490615175957618,0.028219047223851268,-0.00220084738797921,0.017034696939109972,-0.008663096850465735,0.023728992649135083,0.0002920108965633883,-0.001536133414783869,-0.02193050607132163,-0.025244288033216766,0.009838271961422285,-0.03612174203590568,-0.00635929445081318,-0.0015391971030332963,-0.01958289958687387,-0.0003749585456237492,0.0263926322684378,-0.01602659675903395,0.005020994709864279,0.0004958853762178084,-0.01655349938849293,0.004610807917277526,0.01304355566223836,-0.015601805976672378,0.056097412973903804,0.016871532248385224,0.008830056484587345,-0.019072141172610135,0.00930161885987646,0.0499999512325644,-0.005216998971429243,-0.007814766473040136,0.00564572500178695,-0.007235295475523262,-0.0047845905990260285,-0.0180006769373382,-0.005649651098214581,-0.00485707919498668,0.0016932758239345258,-0.0031293951873930803,-0.01144384120198949,-0.02995469011871099,-0.023982043104170847,0.03930117286793289,-0.02774203500397543,0.018064876835806265,0.003879144831395509,0.008761440178076452,-0.025828845821193935,-0.002048855517016057
2023-01-10,-0.0038759222368508484,0.004456282333657802,0.014273011142176273,0.013919467258579399,0.008924312754275743,-0.003882901729952093,0.0044819879559605535,-0.019489529255119487,0.01737076811980498,-0.01153215316009093,0.0,0.011566621912669994,0.02187502384185791,0.042088159830370175,-0.011671623728178204,0.021739110153428554,-0.01177612442005238,-0.01284366822856442,-0.006563728959838699,0.0018795471801760222,0.021256806096893177,0.012614858853029265,0.01981769273083378,0.004843926423974798,-0.035031838750885114,0.005534868901163836,0.003786410513214822,0.012012000831672864,0.006048125320522457,-0.023965169903618633,-0.0002332211322808586,0.027444118947487217,0.012988563528968156,0.011786539499161863,-0.007439778303264699,0.009933886203549847,0.005253980764094779,0.010769257178673275,0.02698263646482091,0.008354165588877693,-0.004546446481278554,0.008346910638188154,-0.012799987792968759,-0.0012614724485455753,-0.0028365617812461386,0.015502016632027216,0.09199990395966906,0.0,0.005590625886091383,0.005616992246265884,0.022155131102040038,0.004016229978399899,0.012875611901713047,0.008301825798977536,0.01924570676649129,-0.00010990150528178422,0.03446380524113746,0.018952625292787628,0.047013273153426516,0.01731600123110688,0.014653716908233472,0.005763161385625715,0.018947400544819137,0.04439050773891573,0.023076872469105725,0.013692856519312624,0.01704545006726943,-0.0012202653892646742,-0.010987493503189172,0.011300973599914776,-0.00424471026568507,0.01864409652403154,0.11238090387698674,0.01680663197673593,0.009218588658930882,0.022639249196303668,0.04937740233906984,0.00610352013244575,0.01683973806381145,0.001847764467391766
2023-01-11,-0.02723750479467546,0.02111238926508774,-0.006061783587350211,-0.003541705166705711,-0.00791434264044899,0.0008996534960750147,0.021259922362701245,0.004022557245350056,0.004426577439000878,0.006666660308837891,0.0,0.0030542569659379737,-0.01223246227970265,0.027954449799053815,0.005289794892651578,-0.01702126105374524,0.006880147242038781,0.024369547251027468,0.02139071003670412,0.031894820710540506,0.009276049883564896,0.007603668276691566,0.06855418905643562,0.005623971173393416,0.03300332075896106,-0.00917434876498846,0.005301295774696957,0.09792290009822557,0.017888669403831825,-0.013392844313413588,0.001400372891305901,0.02921542420125922,0.026974873681282263,0.02575120177245771,-0.0011897539721291706,-0.0032789011254091838,0.030197253807341173,0.028919338242941572,-0.016652255331077725,-0.0008283791785234085,-0.008046956956331397,0.02171536916154193,0.019448927726944287,0.009682814046119592,-0.010074660553152648,0.007386353432305093,0.05232874137029242,-0.006353675283504723,0.005441064405807605,0.003778586004518747,0.0038000368191235534,0.0005714685494881966,0.014830326145842232,0.017215813919368106,-0.0407855034499065,-0.019890083061469777,0.038604124492883196,-0.0024051202591868215,0.017131399260896796,0.18297875923719853,0.0025843096508830765,0.02062837627797154,-0.018595072262501566,-0.015648163758521405,0.015037410797822393,-0.002614474960306312,0.010157381928196596,0.009162930125904856,-0.0019604089122118307,0.0231772896464415,0.01569454264453607,0.0009533145476208205,-0.0376710713835664,-0.004132184193356592,0.017398656358806885,0.021140809078359357,0.05032744215071361,0.02029835498340793,0.0012919567826443767,0.002254020172540727
2023-01-12,-0.003999952180391397,-0.000599396584984091,0.0013069839099009162,-0.0072918751483253,-0.020178334864015657,0.011983018616992469,-0.002998521772674567,0.009663140784127666,-0.00041953616212941913,-0.010761598945526751,-0.03138678986326204,-0.006051068674429949,0.02476777882219383,0.009093990522294426,-0.0040383681363389545,0.01731600123110688,0.006129256267074945,-0.013931136346093442,-0.007115730244629304,0.0945459421055368,0.019053944969938286,0.0,0.02573509390541684,0.0386152008628633,0.060702840679824455,-0.005555485439776686,-0.010952262138640423,0.024324300813361788,-0.013973104062286246,0.031674177391187275,-0.007924588894241191,-0.01622087571424402,0.002355704941218839,0.049611248554815246,-0.01691490097226478,0.006578933411778287,-0.005073057365289957,-0.0022189856235012018,0.003888619246186664,0.007877198221419635,0.0013154005307438599,-0.0035794505215138717,0.009538941676219936,0.00416950162851748,-0.030531576933212512,-0.0061101126285042495,0.0004973633881291128,-0.006038902599619034,0.0008235909096152572,0.009656205084789038,-0.0016826266981357918,0.0014276246347575405,-0.01670159870694088,0.018395664970026315,0.10157480244360473,0.030272417023600395,0.005091631055721191,0.018886103334181836,-0.01845414313933913,0.0,0.010462521050891072,0.016936455473353096,-0.0014035408956962758,0.011170794120006766,0.02777819170716911,-0.01572748507409616,0.008547012645079288,0.04539969268258415,0.0005037329903563315,0.004853974687192952,0.016596891828744686,0.01295251647710538,-0.02366561786474697,0.0,0.005130554358131922,-0.0029298145239119444,-0.0046747976559283755,-0.0050306105961842595,0.015953175636960415,0.0016358374993998837
2023-01-13,0.008032230500374604,0.01011892276324744,0.008483683135231956,0.002989982416641279,-0.027298837056241143,-0.0014798806653572028,-0.014091823447886731,0.0009337253031072024,0.0023094953104680904,0.0008368392503306232,0.0,0.004909714669663945,0.03625380115584176,0.015574338013578437,0.006389081863612978,0.04680856935251798,0.02303563055392388,0.011061146330029636,0.010668618263471652,-0.004983682126854627,0.01869801996546072,0.0017664028953734423,0.022381067640910413,0.008974319849258894,-0.0622489842554691,0.003258881701394989,-0.010663294645242294,0.026385262284344346,-0.0036522175152708947,0.0,-0.013038738594790433,-0.027205039395705954,0.01598105402513883,0.0039862849821299395,-0.00024218521712005003,-0.019607889627202613,-0.012748038237175296,0.020756166893715067,0.0018745035775822316,-0.0016452611711452736,-0.00985344150158618,0.006961471588010415,0.015748016714081325,-0.0017990890530360515,0.0016055683348046301,0.005901696039779081,0.009940775887911313,0.013274502492462092,-0.004584450034972876,0.0017831496952727122,0.00912919814439861,0.003991949965071795,-0.029723750709998886,0.005057811166853776,0.011436676213015806,-0.006420680616057162,0.006079025226728874,0.014749937144089786,-0.007836964455444573,-0.043165426904336224,-0.009453923580773682,0.009845274577985563,0.004919230551678089,-0.002761866772001076,-0.006306331178668745,0.0004438361478766861,0.006480611743582054,-0.00405320373419138,0.0007551404127053019,-0.019120991180373914,-0.0009383561872965407,0.018239849479228187,-0.0266082405995528,0.0020747157583571596,0.006380299223648134,-0.0015670528003970396,0.019961040999892266,0.013330077613747271,0.020436369299335677,-0.004082568055874702
2023-01-17,0.035856434915740865,0.008756776158964863,-0.014452047009776203,-0.008501044139637148,-0.03348105972706039,-0.01571318801610544,-0.006885157152236809,-0.0111939372949863,0.005760219485441587,0.049331116279770715,0.0,0.0005861777514784006,0.03498544576184348,0.0030155252004393507,0.03430600250966642,-0.040650464024575284,0.012867279034332713,0.0015166688302705733,-0.009186191984181136,0.006677957823507219,-0.006910058159656174,0.002243909226729679,0.01081152187861778,-0.01601009600628811,-0.029978557644199877,0.001392209706983616,-0.010363644883693568,-0.04113112635369198,0.007331341297239113,-0.019736875815185018,-0.0034514565331111857,0.0008475229430289222,-0.0016191496197727195,0.004537831454028307,-0.007877792297131037,0.006666832073776163,0.007173582419180313,-0.006535958576322942,-0.013968855907852129,-0.01524532106354537,0.021229650895322028,-0.010729516953163043,-0.03410849561198914,0.004575674058609369,0.0,-0.0061117069522269585,0.04232232131476832,-0.0057944496777024845,0.01251754467582189,-0.022653613694014196,0.01684066427215769,-0.0008518608966125996,-0.03719908538618677,-0.011502498646294712,-0.02049480517048241,0.00438109401001463,-0.015105784649878107,-0.0372328097442538,0.006145528576195547,0.0338345531072437,0.0015151108080933007,0.011298548763105654,0.0,-0.006178038119180274,-0.0163193317133844,0.00754235976472839,0.003962353719164424,-0.010465194032975411,-0.011016479375672628,-0.030095891505407812,-0.003005225241213272,-0.0011079079027316308,0.0073019409226193766,0.03519673855369665,-0.008875986643062883,0.014518426674506202,0.019186376481862943,-0.0009069400015908613,0.0009053928725564209,-0.011477806788511735
