Date,AACG,AIRT,ALRS,AMSC,AMTX,ANIX,ARTW,ASRV,ATLC,AVBH,AVDL,AWRE,BHRB,BMRA,BVFL,BYRN,CELH,CHMG,CLWT,CPSH,CREX,CRNT,CRVO,CRWS,CYRX,CZFS,DRS,DXR,DYAI,ELTK,FIEE,FKWL,FLNT,FRAF,FTEK,GCBC,HFBL,HGBL,HNNA,HROW,IBIO,ICCC,IDN,INTZ,IPM,ISBA,KOSS,LDWY,LFMD,LINK,LIXT,LOAN,LTRX,LWLG,MNSB,MPB,NAII,NECB,NOTV,OCC,OMEX,ORKA,ORMP,OVLY,PRPH,SAVA,SBET,SCWO,SFBC,SGLY,SHIP,SLNH,SMID,SSKN,TAYD,TOMZ,UONE,VIRC,WFCF,WVVI,ZYXI
2020-01-02,-0.007352934086817808,0.0,-0.015317423917087458,0.005095536603691109,0.08554221807846263,-0.08536584568052041,0.01694913656104502,0.009523810862164028,0.014428425209601858,0.0,-0.018543091362376196,0.011904821881092875,-0.0006035550396760181,-0.036423806553163685,0.0,0.10526312157057616,-0.016563353184024576,-0.010117383948138658,0.004424767196220314,0.03960392300071258,0.04575164077686855,0.05238101833802267,0.0,0.013007970006701397,0.004252831474266916,0.0,0.005780295865631224,-0.011702091610770182,0.017374547407418728,0.013888941575874725,-0.025423728813559365,0.0,-0.007999992370605447,0.00025865972103278345,-0.03157891764865317,0.017367118508001766,-0.005874213965040176,-0.03061227592911475,0.03571426863710059,-0.06169665888547715,0.19999999999999996,0.0,0.01468626660558403,0.0,-0.1428572001004964,0.0,-0.01948050138499524,0.0,0.08333325054910778,-0.0021049978197873465,0.2500000233743709,0.003144604815876084,0.047887346078138604,0.0,0.004347863299832833,-0.011458380749772568,-0.007518789804026538,-0.005823371625617857,0.05050505245112613,0.012307680570162294,0.034482725116836255,-0.005253807752911843,-0.040776705681204506,-0.008221888127002974,0.010152225447022989,0.38461539872299344,0.05825246493950598,0.0,0.0,0.04444444444444451,-0.018181670377093173,0.0,0.016666650772094727,-0.09134613885681953,0.05137963369107168,0.09090907243657687,-0.029702942250534492,0.014151055194851603,0.10465115465041963,0.01154406962841037,0.0063533315147776825
2020-01-03,0.08888889085118179,0.0,0.0128890470913543,-0.02661597486699474,-0.0011099297498747829,0.05333336194356275,-0.02222220161814692,-0.021226348448341814,0.019693582575515345,0.0044444691051135354,-0.03373819232767061,-0.01176476445577379,0.0,-0.03436430931327672,-0.024927570184620218,0.142857240170853,-0.021052465148216126,-0.0009508660914352429,0.03524227339037922,0.0,-0.031250018626450715,-0.05882358017962741,-0.04347826086956519,0.0,0.02117353052525006,0.0016258827597961378,0.0689656508575407,0.017222803882573468,-0.02466795349362838,-0.021917833749169002,0.0,0.0,0.012096794609637973,-0.007752094086016292,-0.010869554654186486,-0.01297346998034321,0.0,0.0,-0.022988539102802075,-0.02054795773263285,0.03333333333333344,-0.011650474110381559,-0.026315764707210976,0.003636377507989952,0.2254902189944814,0.0032908701987113265,0.0,-0.013698663372291198,0.07692309808448994,0.0,-0.11764705882352944,-0.012539294165079595,0.05107528380623205,0.11428569239013009,-0.012121439694929848,0.0007024869499852038,-0.011363655520317262,0.0,-0.07115382675588411,-0.012158043257392115,-0.015151500920837613,-0.02112674444111906,-0.018218654158990044,-0.006217590792918504,-0.07035169669305219,0.3402777603011067,-0.0366972701817021,0.0,0.02527766470757098,0.0,-0.018518483471744007,0.014925373134328401,0.0,0.031746052570364336,0.020814437852152867,0.08333331781129005,0.0,-0.00465119902417066,0.02105265826282432,-0.007132694593768751,0.05429292836290478
2020-01-06,-0.027210938968575293,0.013399526693557595,0.0,0.0,-0.007777744075397441,0.0,0.017045438382004896,0.007228773956389212,0.019313338097612043,0.0016089705227946283,-0.03491620186142308,0.008928634150297876,0.04921699300838722,0.06049824902337475,0.0,0.04166662527455389,-0.027956732717844268,-0.0004759928998262497,0.04680853325266976,0.00952380087370197,0.045161297600011974,0.06250005731216057,0.0,0.016051631722602044,0.019549759485359308,0.0,0.16308242598498035,0.01058205116276123,-0.01167314092180416,0.0,0.08695652173913038,0.0,-0.03984066167011413,0.004427271919392073,0.03296700057711699,0.009684930222673138,-0.0011255216204119067,0.0,0.0235294467085283,-0.02937063431412179,-0.09677419354838712,0.03536342297496908,0.00675671800720723,0.02173914395568488,0.0,0.0,0.013245020564786714,0.09722227215556689,-0.14285709420028914,-0.139240801439384,0.0,-0.003174430363807046,-0.007672626785479197,0.12820516347415012,0.006135130851041337,0.007371097299912588,0.011494272473158818,0.0,0.028985480061493263,0.00923076042762161,0.05969230945293713,0.012589820793742934,-0.035051562811695414,-0.0020854234909911673,-0.016216269016195328,-0.10569943465393683,-0.019047631157769085,0.0,-0.024654457594939116,0.0,-0.037736077579594185,0.4558823529411764,0.0,0.08205130161383223,0.011524833113331523,-0.0769230636971937,0.0918367669662794,-0.030373785927070407,-0.030927873443827636,0.0057471209243953325,0.008383137388056072
2020-01-07,0.0,0.0,-0.01799066908946345,-0.015624985448084439,-0.04703246964668528,-0.0601265987530859,-0.02234634788015244,0.009569380017219187,0.01052635594418172,0.0,-0.023154826475434986,0.0029498496028923515,0.0,0.023489910333813313,-0.0011890764333366555,-0.039999961853027344,-0.057522372110286435,-0.0073790406033574785,-0.028455210370604944,-0.00943395377648304,0.024691333798854576,-0.0045248824844553726,0.15909090909090917,-0.004739578587217852,-0.00406738515677052,0.0,-0.030816614688503496,-0.01989534348302424,0.01771656573613334,0.008403335264047795,0.0,-0.02092052480662976,0.024896241751558135,-0.011667113748633273,0.042553214424603025,-0.017129203813241567,0.0,0.0,-0.018199078751565345,-0.020172891258111503,-0.0714285714285714,-0.01138518842442049,0.018791992873428365,0.028368766504145215,-0.3599999904632568,-0.005739792916906072,0.026143844320456466,-0.07594937800345958,-0.08333334989017849,0.05147094207347935,0.06666666666666665,0.0031845394625718004,0.025773170536872003,-0.09090907243657698,-0.006097720537649676,-0.010801528381060521,0.060606002223795086,0.0,0.026156965780456343,-0.0030487776068546246,0.11207895393225553,0.007104825946252502,0.02564110401662978,-0.021421117792713162,0.0,-0.10776364922864545,0.019417488313168585,0.0,0.010555405901858439,-0.06382978723404253,0.0,-0.19191919191919193,0.0,0.033175300613054404,0.014022773843279213,-0.1666666356225801,-0.07009349907211726,-0.012048344988852211,-0.01595740320108785,-0.004285744258335611,0.014251835331944518
2020-01-08,0.05594408800680317,0.03917723967049769,-0.004914798811121779,-0.019841282606185007,-0.01292601298652818,0.010101000370632551,0.005714280264718097,-0.0071090761613603615,0.0,0.0,0.007407435664424256,0.01764704149899643,-0.02771861961769051,-0.0196721126942887,0.0059523731931334645,0.0,0.030516235844001427,0.016306854072320576,-0.008368319610097985,-0.028571402621105912,0.0481927249395504,0.022727250560256484,-0.07843137254901966,0.0015874223854401848,0.048424734729414665,0.0,-0.04451514070795526,0.030982903043820897,0.021276621255537087,-0.01944443231649673,-0.040000000000000036,0.0,-0.09311741854643041,-0.013378863469271973,0.0,0.012548163459539241,0.0,0.021052674507501035,0.0009755942237406057,0.04264705201746288,0.07692307692307687,-0.0019194297137458127,0.0671937046941884,0.0,0.0,0.005360801709347163,0.0,0.041095896802363585,0.09090911061310525,-0.04428932789855777,0.0,0.0015870916055111817,-0.002512560405862674,0.0625000139698384,0.014461116704341581,-0.00810112067185742,-0.027380899128727654,0.0,0.011764694882648863,0.006116202153874983,0.08355096032266562,0.07054672232120329,0.0,0.003737200393646445,-0.021977970294350335,0.11688319409068693,-0.03809526231553817,0.0,0.0,0.0,-0.039215619970607296,0.125,0.0,-0.02293578061920243,-0.006050103428743681,0.19999995529651704,0.07537693198421169,0.03902469983960333,0.10810811162632561,0.0028694378089735295,-0.008196689752271724
2020-01-09,-0.03973506169436036,0.0,-0.013471054759278123,-0.0013494942308494018,0.023809572804273094,-0.023333311080932617,0.005681812794001706,-0.002386565085929715,0.0020832815931923765,0.0,0.02941173583166079,0.005780341244511877,0.01973693189429082,0.026755827241100816,0.0,0.0,0.0683371612014898,-0.0007076669921629586,-0.00843879693202243,-0.02941173720662238,0.0,-0.008888880411783817,-0.021276595744680882,0.0047544838045388005,-0.007234232928990281,0.00016254169885421277,-0.006655648574960038,0.01554410136105644,0.01325751743232595,0.09065152126643006,-0.04166666666666663,0.04273509012636145,0.04910720399498736,-0.0039884780019167065,-0.020408204226431526,0.005163482350960091,0.0,-0.051546402521829404,0.013645342693882512,-0.026798314969162296,-0.0714285714285714,-0.026923052234761657,0.08641972546896648,0.0,0.0,-0.005332216752664931,-0.038216598716108385,0.013157836948407109,0.16666660043928627,0.04878055641582524,-0.0625,-0.0047539769723726755,-0.04030228833189686,-0.03529415312110251,-0.0004320843250028572,0.004261320600496443,0.034271692822089195,-0.007531625121157126,0.04651167733574435,0.0,0.04096387286441594,0.05766062683176165,0.14583328780200921,0.002127688308180664,0.0,-0.07790703760603801,0.029703021403977292,0.0,0.01704217276970521,-0.045454545454545414,0.0,0.0,-0.004917989088558561,0.023474179244571625,-0.019999960194463262,0.0,0.0327102475754002,0.025821394537643316,-0.08292687281968003,0.0,0.15348288423003398
2020-01-10,0.02068963476083585,-0.0061262565962850735,-0.011834383971858653,-0.021621665160441172,0.03488368708227374,-0.02047787707545201,0.039548052658986865,0.00478476060841504,0.056133052835441344,0.0,-0.014285700661795464,0.0057471209243953325,-0.021505417207869693,-0.026058607637020947,0.0059171520956198265,0.04166662527455389,-0.014925209246657078,-0.013931532808469926,0.04255322510531978,0.010101000370632551,-0.13793099983347235,-0.00896860123562837,0.04347826086956519,-0.0063093923701303956,-0.047645760885625554,-0.0001625152833438781,0.03350081184755327,0.0,0.05794391557112211,0.012987129457484592,0.0,-0.016393381279151686,-0.034042587441448835,-0.013881415931947916,0.010416719053562673,-0.007534518130895895,0.0,0.06521739271277505,0.006730595182970145,0.015942048115080043,0.03846153846153855,0.021739157066863468,0.011363571094088698,0.005172400638974839,0.0,0.0,0.013245020564786714,0.02597409031366782,0.0,-0.05813950369524212,0.0,-0.001592517671138105,0.02887142655287156,0.024390220854836775,0.01037175935136303,0.00212137412587432,-0.05207095743373347,-0.004215773796481415,-0.020370394735505948,-0.012158043257392115,0.027777750183035854,-0.01713389084935768,-0.06181820956143469,-0.02123137171931022,0.01685383481093905,0.02774272319722626,0.028846079781212453,0.0,0.0,0.0,-0.04081638505625207,0.0,-0.004942373799000865,-0.018348606996750005,0.038154333099893245,0.08333331781129005,-0.08597287508635931,-0.032036530905938276,0.047872401748470184,0.0014306479555485918,0.09314229037461441
2020-01-13,0.02702700090373522,0.0,-0.009212215962591586,0.029005531047764155,-0.01123594452133514,-0.034843173735210176,0.048912995943839244,-0.004761975694692833,0.04330713982930723,0.0,0.010144883167641616,-0.0028571401323590484,0.0,0.026755827241100816,0.0,-0.039999961853027344,0.04112534810661583,-0.0014368870149128465,0.08163264603217901,0.029999971389770508,0.039999961853027344,-0.027149294906731902,0.08333333333333326,0.009523944368243331,0.07769274353188216,0.0,0.05024319165613078,0.0,-0.005300306321546655,-0.03846161469501752,-0.04347826086956519,0.02083325407629788,0.008810564358837869,-0.002436386924738798,-0.020618597877583134,0.01552801182911634,0.0,0.020408143405366452,-0.013371654620184303,0.019971449631168925,-0.14814814814814814,-0.02707927745060168,0.025842753457176793,0.02915953319359188,0.3750000093132255,0.0,0.032679785921928106,-0.025316516819373858,-0.14285709420028914,0.009876688583074333,-0.07999996609157989,0.006379362142011402,-0.05612245518582293,-0.011904750923180218,0.012831590862566467,0.010233030952495614,0.0024968169185866085,0.006774071482265498,0.020793976239627865,-0.012307680570162294,-0.009009000301245074,-0.03169575952629611,0.015503861641813277,0.02548800999225631,0.005524905425404514,-0.14233127628308984,-0.028037313207575854,0.0,0.0,0.023809523809523725,0.02127655960120034,0.06666666666666665,-0.008278177326266678,0.014018745315743208,0.04102568407997209,-0.0769230636971937,0.03465343262562359,0.021276473649211702,-0.010152296674584615,-0.0028571401323590484,-0.007490564915299536
2020-01-14,0.019736823530408287,0.0,0.007903392686059219,0.02281880277131365,-0.02727271495771799,0.19855594083156625,-0.031088054098535878,0.0,0.035848976140688826,0.0,0.014347257457661522,-0.028653267724730536,-0.010988947897229817,-0.026058607637020947,0.0,0.0,0.0,-0.010791240024210835,-0.0037735113665788855,-0.02912618662434696,0.0,-0.018604743487125486,0.0,-0.011006307317334318,0.05024577297258781,0.0032467976025176704,-0.024691337839130356,-0.040816384124437,-0.021314366451127276,0.013333315010191749,0.19090909090909092,0.008163234884094317,-0.04366808135300149,-0.002442271726471823,-0.03157891764865317,-0.013931372929413155,0.0,-0.050000011920928955,0.0019363445880169472,0.022377600738183956,0.0,-0.013916534541068004,-0.004381156774550199,0.016666666666666607,0.0,0.0004123369967161672,-0.031645614030057834,0.01298704515683391,0.16666660043928627,0.0024447446973423492,0.0,-0.0047539769723726755,-0.0027027000903735443,-0.0361445445698767,-0.01815893016989112,-0.010478657225244659,0.046077197741347664,0.0,0.0018518059014955845,0.11838002227616795,-0.011363679466167786,-0.02618659283594338,0.009542021549400426,-0.014807068179018446,0.005494548564231927,0.07582263621785024,0.05769228182835984,0.0,0.013513540226605114,0.18604651162790709,0.041666730428537635,0.03125,0.0,0.018433161496169914,0.002463032201932114,-0.1666666356225801,-0.062200900172767914,0.011574108932287608,-0.020512845845836236,-0.004298024316099047,-0.03867938461686249
2020-01-15,0.03870971860300254,0.0,-0.010147606175246016,-0.005249338904693812,-0.0070093251326812656,-0.006024090761646117,0.01604276540816718,-0.011961795621329485,0.0,0.0,0.0,-0.0029498496028924626,-0.004444350347984294,-0.05351173422085642,0.0,0.04166662527455389,0.004158224119261256,-0.008727584640868646,-0.060606089663803875,-0.029999971389770508,-0.025641002128344415,0.03791477066447935,-0.05769230769230771,0.01748822342155565,-0.016640650152974668,0.011326937712016871,0.025316434475650906,0.026595745760156664,0.019963639221040275,-0.026315753785431495,-0.04580152671755722,0.008097233337461152,0.40639262248019326,0.018498233106205575,-0.010869554654186486,0.0020676146100537807,-0.010985879359893813,-0.08421050980480738,-0.02318856777530187,-0.010943902097437674,-0.04347826086956519,0.01209676256413017,-0.034103455931014826,-0.001639319247886739,0.09090911061310525,-0.0004121670449946935,0.032679785921928106,-0.02564100100869393,0.0,0.0,0.0,0.0,-0.008130073421291018,-0.05000002607703169,0.009462412516099361,-0.014119333101822451,0.05714291877487354,-0.0016821542714935411,0.007393708499300766,-0.002785512730456685,0.02298848432756806,-0.036974747341792735,-0.005671027067584822,-0.017713322014457078,0.0,0.12367019025231984,0.009090885971531737,0.0,0.0,-0.019607843137254943,0.01999996550871108,-0.14141414141414144,0.0,0.004524904060796864,0.006552000283056136,0.0,0.0,-0.03890151768477035,0.0,0.005755390352630396,0.017664443032525234
