Date,FNX,HTBK,FAD,FEX,AMKR,QCOM,FORM,NRIM,TBBK,VCSH,WTW,FWRD,ACWI,INDY,AVGO,COLB,AMSF,VRSN,HTLD,KELYA,TROW,UAL,COST,HBNC,BANF,EGBN,CHRW,TTWO,ADP,IGIB,LKQ,CVLT,MSEX,ADBE,TER,PLAB,VRSK,MRVL,CPRT,OSBC,AMZN,NWE,CPB,CME,GLRE,SIMO,ODFL,RGEN,CVBF,POWI,FITB,TLT,MELI,BND,QTEC,IBKR,NXST,CSCO,EWBC,ASTE,KDP,FBNC,RYAAY,CAC,ERIE,ROCK,NSIT,BANR,HAS,EZPW,CWST,EVRG,NICE,LULU,CRESY,ANDE,PEP,JBLU,CNOB,BIIB,EXC,OCFC,AMAT,ADI,CNXN,PUI,MU,SFNC,QQQ,WSBC
2022-01-03,0.0032089630627785137,-0.00418767484367788,-0.00963313590436321,-0.005740362365339036,0.05849136388877807,0.018264401862829516,0.022309720702758717,0.008973797123378091,0.014618761242222833,-0.0014764280459677037,-0.008084605691160207,-0.0035510509679347324,0.005293930520047452,0.017121034180336947,-0.0031408301620504675,0.021087805394638615,-0.008174179420584293,-0.0067371004489439335,-0.004161258046109895,0.06261154567665184,-0.010475740214815565,0.03905899832913118,-0.0017443046502273463,0.008633047988839904,0.01828273677548542,0.01885509639254157,0.00250875224677638,0.005007874091465858,-0.010422683614163541,-0.006073882134037589,-0.023654610506151585,0.0027568549978844725,-0.009725898578394343,-0.004743770417570792,0.015777106857675083,0.022811686815586985,-0.030909685413132548,0.02217412312046596,-0.03080067484064919,0.00873706627087234,0.022118320898886212,-0.005773534288842863,0.006442955349377222,-0.01313150741701552,-0.021683682778734448,-0.0006315208144695994,-0.03351199988243292,-0.025977967746362518,0.007940288762174452,-0.003768010108033737,0.02571751729926164,-0.026249617123930702,-0.011465501874735273,-0.0067259137211954645,-0.0004565785335183259,-0.014354224429959928,0.016094959171190526,-0.003313803268542026,0.014362014401885448,0.0075070219630191115,-0.004069435946329136,0.012467231542865775,0.0401640360993889,0.023048304671831055,0.00202450303713686,-0.0008997834181037057,0.010694178292368184,0.010219113656258605,0.003831959842791166,-0.014925326782267878,-0.020721103734580693,-0.00655887227196561,-0.027206882739022942,-0.00993744929654039,0.00423723379193941,0.013691575089107122,-0.004202461810353553,0.0323033739845946,0.009782997024521789,0.017589201620998418,-0.011945849727811098,0.015315398670586289,0.01633183878594302,0.00785088435313308,0.008578593915139487,-0.0072808565653487145,0.027911760343414915,0.02129812065900416,0.009626780101904764,0.024578154961769627
2022-01-04,0.0066880470839010275,0.012615756672766931,-0.008761940116135958,0.00468396514317293,-0.015243882186626201,0.0054777109104193755,-0.03851097533415526,0.024857089995380166,0.01129279613444023,0.0006157127888497538,0.013159624787360658,0.03273662625207563,-0.0008461813624817127,0.007481436150636123,0.011457360291755148,0.010476023026322778,0.00842855566743661,-0.006663744699967,0.014925171093680856,0.026374972043592626,0.0027751075168485073,0.016706931050586293,-0.004376063077303871,0.01426518825475509,0.006680309515036509,0.0023555000833943573,0.022984188360916757,0.018419983622922187,0.004671932953456137,0.0006791931161593823,0.015014394605801673,-0.013312084514835232,-0.0015108653032528396,-0.0183744621558668,0.0016253716476943847,-0.004149373488428698,0.0003156473111800562,-0.01185310754350688,-0.00564819223063362,0.007086542200844814,-0.016915587005979504,0.00492715221921447,0.008687547320894273,0.008028178830781885,0.03650583183650813,-0.01126644210309613,0.024857934799948023,-0.11098616286397711,0.014365139861781895,-0.010914244762284975,0.04253427837874124,-0.004157974776170192,-0.06869021902580386,-0.0001190739957328546,-0.01644967020461663,0.009964200233536058,-0.009386506680231776,-0.024526208067170763,0.029946222177556603,0.023069298464774235,0.014982464392567563,0.0187946250052764,0.024521034620801574,0.009742054174272097,-0.0020319438703592096,0.020114024056526736,0.02144055349721774,0.01745804931891093,0.01712829668595317,0.006887012716445318,0.005618663623786269,-0.002640962469428354,-0.007923059412560884,-0.017390830521294975,0.027426332867378944,0.004842066563226277,0.001445264735540519,0.001360575375726647,0.029669754174178387,-0.009871400295463295,-0.0010515119716709709,0.02218300621070779,-0.00981639978814064,-0.009031757738207968,0.0016092873613395842,0.007616320512999097,0.006161909108787,0.022178003590429984,-0.012970495109753344,0.018410220309580394
2022-01-05,-0.022145355285927204,-0.006644727037294906,-0.02927595591576404,-0.019082645001475496,-0.030572465132812976,-0.0038989231706797467,-0.04917666114834274,0.0042280011690252195,0.0015402740309959917,-0.0022168732830989413,-0.006955323086854093,-0.04790949026444524,-0.016282476671174773,0.0006186660188374216,-0.04161431239166413,-0.001480968536375027,-0.002971580627824988,-0.027632490282405997,-0.012941091250267323,-0.0021872230662641767,-0.039155472372929045,-0.010162188555743246,-0.025361856358947055,-0.0032814190116778885,-0.006083112254160583,0.0,-0.0065229248477033375,-0.05525007218355371,-0.00852541429028919,-0.005089131365634603,-0.012943295625051254,-0.001466580142764462,-0.005044000039941987,-0.07142600600039484,-0.03684339776187351,-0.010416705989173769,-0.033464088827386385,-0.04809328936090196,-0.03154941667397648,0.0023457691111223866,-0.018893091563845,-0.0019261965224844912,0.012114260977309943,-0.0036962250348077097,-0.011320714202514126,-0.02949956376361762,-0.035776664181310425,-0.05799504184173776,0.0013706451363109107,-0.053534218628829455,-0.0030063757144467296,-0.005428588152293856,-0.08997250079527919,-0.003445212691379429,-0.03821139411434449,-0.033139182870869255,-0.018622162140222276,-0.01583690629290757,0.004501260074328606,-0.011904704322227011,-0.0011329746732173795,-0.01717559780790956,0.011003958329534269,-0.005225999429428918,-0.017227803190440927,-0.028987658140702144,-0.017174005790436486,-0.006093652944780814,-0.00577371312527053,-0.010943902097437674,-0.016642908703849213,-0.006913705482276322,-0.04419799388065271,-0.04815922479166512,-0.05133476494869427,-0.009383937326175817,0.0034059942103090712,-0.0027173886635466493,0.002940609689529028,-0.010176608193262271,-0.0007013488377229926,0.002170100581371681,-0.02917428120308141,-0.015437173076252031,-0.022263021627617063,-0.004479380048228232,-0.020136929925691716,-0.008419634379822516,-0.030721267572266897,-0.00520408707559783
2022-01-06,0.005514071152122213,0.025919875899097944,0.0035088939967680144,0.002431957267252871,0.005987902827776281,-0.0029495062355134882,0.07020828532971679,0.01927769908715815,0.043060319954980386,-0.0014811991528949076,-0.01126531714437451,-0.025370875268458493,-0.0021047886386430514,0.0006184475522845734,-0.009284757449143477,0.05369328417528574,0.008196723753398638,-0.00694017259980062,-0.01966642938209673,-0.0016437041983993206,0.013548215743407255,-0.00021839934031897545,-0.00021816105827443533,0.02700137681579662,0.0240646089209271,0.02870085425146285,0.011763614812339451,-0.042129794797929554,-0.006870543761024472,-0.0018757192332167216,0.010899189825280597,-0.002056093364342426,-0.015885176054318384,-0.0006026039752878853,0.020155990063584373,0.013684222572728277,-0.007652382725524931,0.017487670539675815,-0.00021199053396492307,0.043681517150523375,-0.006710981961323137,-0.0003509301343875837,0.016937774152603113,-0.0031796083141325537,-0.005089053584423131,0.009656436895420173,-0.000263038118493486,0.0035643395677078527,0.031021773386110008,0.01292848940851754,0.041783275361926275,0.002589326909733458,0.023980108964148927,-0.001072914566890515,0.007426783348828403,0.011250732505443173,0.011130695722085138,0.01061723845974738,0.042509254055699275,0.01573342923389176,0.010802068779088847,0.03818758968951985,0.01224502688518192,0.024449254301189605,0.012377040067652167,-0.011516813629921296,0.009060611079494407,0.03291382699737255,-0.0016452962282865746,0.011064996334025912,0.003626637064026106,-0.003851371123582137,0.01621142204183257,0.017352620383751294,-0.0043289486024704615,0.00358440702086793,0.00022977851997763032,0.0013623640104629686,0.036352840675378806,-0.008233381475012846,-0.00421288854141777,0.014291728506129697,0.016911610040105662,0.003182218541336379,-0.009859072686265513,-0.011529796474757603,0.013241603469819063,0.03167876632779998,-0.0007025777886514595,0.0357928905808107
2022-01-07,-0.004308731444366276,0.0016301150986497426,-0.021062406815100188,-0.002756741797804496,-0.0591271410920613,-0.02979256664231833,-0.0756614720994474,0.00478268150359118,0.00552899117283534,-0.0003708490895810712,-0.011863127755322278,-0.009945440786020443,-0.0001918045777359323,0.008652750415226729,-0.028067763443617277,0.014921106026130504,0.019955597318503493,-0.01699609301752436,-0.00911874093966114,-0.01536780990846065,0.00820953629347465,0.033646513002516754,-0.024772738122823323,0.005073849503056671,0.008693301590157354,0.02431046500012357,-0.022712872529198735,-6.071627968462501e-05,-0.010563781074285905,-0.002733107243939714,-0.01836258700408311,-0.018690164828613187,-0.03666178619986038,-0.006652110290666147,-0.031869248831819186,-0.036864017828856954,-0.028306721535704682,-0.0282941738182233,-0.03583539877392583,0.016442629554386023,-0.004287778294336242,0.006142746827962231,0.018209903274522876,-0.0029686096459695666,-0.010230230023922982,0.0004347722032977952,-0.02802534718965133,-0.04617163111033373,0.011947180843194793,-0.03008554709279254,0.008889895703191097,-0.007188828454298024,-0.061740384633648726,-0.002745033229431315,-0.01893908838464553,-0.0009056593414966674,0.03003969735043155,0.0034473460902078035,0.008480414250886081,-0.001953755661514789,-0.003473253289933642,0.0051953116308192104,0.03933679942639956,0.018343286554092675,0.02098858499972156,-0.02529513170266484,-0.03729154954723446,0.013745693910656165,-0.0035870624063143453,0.0027359755243594464,-0.03276311372310514,0.004461076145371168,-0.024069736082299564,-0.036770881477806494,0.008695693663842707,0.0076530381513526535,0.0012655311111722245,0.027891146444348536,0.0059406110483610775,-0.01980613943446541,-0.0015864490115352625,0.011955560176024393,-0.03537150145663437,-0.026241671426616153,-0.016121160131927326,0.004836372732249794,-0.012545871346493653,0.015511221587286572,-0.010832742014014851,0.010366906439371881
2022-01-10,-0.006097460355428019,0.0032545413412627955,-0.005017394152810883,-0.0028748656361232694,-0.0004216918708698225,-0.004046498382279329,-0.002365798148459497,-0.011899549870247217,-0.018695022582294052,-0.0011133902631327297,0.004577668656075451,-0.016160040893535732,-0.0028766870721785853,0.004289098763453625,0.0032463124735577775,0.018030336035431915,0.017029030993303884,-0.004669504435527383,0.0012271769049227998,-0.006131440046186376,-0.012370725890571976,-0.015430131495376642,-0.032414550827015276,-0.008719651151527286,-0.004039885920501751,0.004778765880390834,-0.005441387801161657,-0.1312879696782101,-0.02491208002357559,-0.0006852066000100354,-0.010125216895807698,0.042141534879021725,-0.023083814878683495,0.0296260123774561,-0.010488370514547318,-0.004312664528105525,0.00014496254767926153,-0.010828882402094231,-0.0023459227008849615,-0.019852960642992912,-0.006570176170610398,-0.0041863589087807185,-0.00021781938988951755,-0.009953480147178784,-0.002583976940302213,-0.013362166609580006,-0.007305916477763685,0.01808600809802763,0.024923101736339603,-0.0007046981602475411,0.0,0.002460324809141712,-0.02952930565929346,-0.0008375234583876123,0.0053147002029587664,-0.016573922640481964,-0.0068241662917774,0.01128732202056315,0.00552946359759221,-0.025167461718423545,0.00026825179225875573,-0.005168459871137343,-0.00017229526290385433,-0.008909635819494666,-0.009507504969746616,0.00896507830148896,0.0004759022737512719,-0.00862873864588698,-0.01342675313283559,0.002728510386723393,-0.007970104175910486,-0.010806872030100445,-0.011845532307275808,-0.019087297492740518,0.01077572230679813,-0.013164558842631457,0.0005170990465266367,-0.03176701212062649,-0.009561219684732447,0.011650865795214571,0.0031780486526236107,0.0016879651872090395,-0.00808977698010338,0.009239787377506303,0.00457797875175725,-0.010475379710791599,-0.005929059972150208,-0.011533809624076352,0.00065810943377409,-0.007629626556860947
2022-01-11,0.01108246619837927,0.0,0.015213812048855191,0.008871017185065444,0.026160458290993782,0.031834404447891984,0.0331989942297386,-0.004379228656393952,-0.0007471220553479929,0.0007433387831921046,0.00576055178991175,0.008789914341603478,0.011925280899577784,0.015456606665985362,0.0014329241299924078,0.0008177996756277839,-0.013715738664601518,-0.0015215615597173882,-0.0012256727875848972,0.014021300722480534,0.023624517591492644,0.006869894423466416,0.006226095156570466,-0.00231477982826922,0.004867461275249951,-0.006182856558604177,0.0012981511711691596,0.037974630863559566,0.010262359526678422,0.0011997811086374988,-0.0010402478051886321,0.0031659408183379867,-0.011403942729092842,0.007721121705952516,0.02509387055973411,0.014076894344757562,0.009676912207327693,0.04889902709191074,0.014181850147004127,0.027006627384868143,0.024002125643924677,-0.015764702146213505,-0.016797657092002094,0.0028723391024312317,-0.006476647053958562,0.0035233836532595486,-0.014235446137233931,0.0002849834177629518,-0.010665415861988548,0.0069368825423108404,0.005122984189775304,0.00666190649615972,0.10705289176280686,0.0020360020497109943,0.017318985983745483,0.01922306961456477,0.0030465658937530726,0.008896775645779398,0.011226759285358545,0.009466339229823095,0.013937246139679393,-0.004779555098952559,0.01828052113795886,-0.012898132022866382,-0.011155677829043475,0.0018705395843068295,-0.012747373784945282,-0.005284390483138446,-0.0014793675178993437,0.0,-0.010544864783689545,-0.006884285850806582,0.010821647253062228,-0.004821607528329275,0.012793239255636912,0.005130925533152864,-0.00045922947967236283,0.02050582285633351,0.007381901665518997,0.026390747432313733,-0.02111940024462522,-0.006318722711496472,0.019119007522019116,0.018955140302255646,0.0009595712384238286,-0.0051503843891009815,0.003301767004652234,-0.006937709514128199,0.015022047543489903,0.007688285302582365
2022-01-12,-0.0005871666437424761,-0.01135441995875408,0.00016829402123219595,0.0016485960401981803,-0.0008223963151844371,0.005501553344825938,-0.008262580052171287,-0.0032989414757063074,0.10616823000328557,-0.00012395917869301165,-0.0008120979895447356,-0.006513025021063212,0.006082384115702277,0.008612126466317038,-8.028222870604118e-05,0.006261609482143271,-0.007765837995477254,0.00850829331863645,-0.011656231935535666,-0.006637316906539015,-0.06634650939952336,-0.007675918947527505,0.007221745106986699,0.0023201504657659466,-0.005247568248200496,-0.002233018127518749,-0.005834340231510193,0.05147553890245904,-0.0027627114096613337,0.0,0.0013883434950365814,-0.005738079631792736,-0.014765601331199973,0.0046801796602931045,0.014700552607567419,0.01334757106834128,-0.006181832780597807,-0.014960172369996694,0.019272484574549775,-0.008765630336518782,-0.0009373300985386912,-0.00017803540955596553,0.003106201531019037,0.012262548784002458,-0.022164286128154465,0.01382495691083574,-0.003594958956953498,0.001709485809449074,-0.004312310977403699,-0.014245483953502669,0.003058177949816665,-0.0038307336630476474,0.03845402930872677,-0.00035871686118493784,0.0022101297001497766,-0.0007749749795952221,0.06113470842951618,-0.004008464657126454,0.013028352934102427,-0.005115296442412598,0.004757996737912995,-0.006682050400941275,-0.02735205350055403,-0.0015838603264235473,-0.02927913926546266,-0.011669460471080417,-0.0016380629306697037,0.007187446756713456,0.014419949720571479,-0.019047601129539626,0.0012686941703663468,0.004671655959969101,0.001441835041178674,0.01721701866100389,0.029473751363190193,0.005359777774495589,-0.0010914691920524966,-0.017414616447911424,0.0033822146916397955,-0.06699241325086058,0.006652351297689707,-0.0008474349413207793,0.04657251511341243,0.0006912393710627462,-0.015097066269265769,0.0028756872682640378,0.009660312678242633,-0.004128338374091767,0.003965269662397963,-0.014996029672964095
2022-01-13,-0.0026438413698307572,0.02543072190277562,-0.01481470630473869,-0.007900678897847624,-0.013580290883146384,-0.013571620953081842,-0.004628575958737335,0.007060917791515298,0.04596149386070958,0.0004950372515530876,-0.010950848631557597,0.009390500913716293,-0.013413764730576316,-0.007744233679804036,-0.03988754563403407,-0.00351721751359535,0.009282805473548539,-0.03521514794293934,0.0024828143998867347,0.020044767408212705,-0.019465838399985613,0.03502357587780258,-0.016964541127873156,0.04907398310905564,0.026646868500421084,0.002717700916351262,0.010246819355953951,-0.007881556752410201,-0.011507469025882067,0.0017122893465597588,-0.003466119998686068,-0.00634821566166921,-0.01929569272885112,-0.02905868257980937,-0.028545080393255207,-0.012644877603083748,-0.020637333869938046,-0.07405220846533533,-0.01514067198547786,0.014001548873499248,-0.024169655027437842,0.013171969910425796,0.014819821362007879,-0.0108319616494984,0.013333320617675781,-0.020562975234393988,-0.019950325986912043,-0.09191751443545115,0.004764124883624543,-0.011964036739650519,0.006910447809543863,0.00888009044235094,-0.06598345224564062,0.0016743708045472427,-0.032781048963997916,-0.02171945710484624,0.034896486141289484,-0.009980659911027479,0.003355007251609532,0.013710428914163408,0.011575975044484155,0.00798842811220446,0.01784787424324974,0.006796010044864298,0.0015135892711979348,-0.008186405132497354,-0.005694469296491866,0.021098415586505936,-0.006717995368809682,-0.12621357040186465,-0.0072225001019895485,0.0010498629555579786,-0.03531062306518973,-0.04663759398418177,-0.0102251059492664,0.002284712908643405,0.0016098981531778023,0.03067483346454214,0.02640466841106326,0.05027958647015196,0.00892993190393554,0.011879471450038093,-0.014854367699742688,-0.022848778196055686,-0.002676319682877848,0.0011473809456978845,0.005362182826258666,0.001913219577297065,-0.02501593488576792,0.012286384179053922
2022-01-14,-0.000687443306323865,0.015200066418338487,-0.008373318492513215,0.0007743140955296379,0.042553031371518335,0.02610266972052755,0.03975826472687394,0.002629108219533549,0.03780284782242416,-0.001978738989526496,-0.009039673668294168,-0.011234034309547725,0.00028716581631571536,-0.00300173066518139,-0.0013730893753853834,0.003258489413590082,-0.0016229510387338886,-0.014704681958360943,-0.012383810623639024,0.0038209528187751474,-0.013197126892157351,-0.029686455155408686,-0.026872747522073026,0.02603705864408723,0.021475678256136055,0.007334284129636881,-0.0014753783403423926,-0.014532067256933345,-0.013711181198599154,-0.0051276306693498475,-0.014260954789454106,0.011761253467264421,-0.024833102883655367,0.007157962849912991,0.039936813830641515,0.05602994435610542,-0.024420357383156177,0.05530842636225408,-0.013280377462014603,0.027616351726448052,0.005731487003565627,0.01897403290865296,0.010898060865385695,-0.0024134053106583675,-0.0223684313719954,0.01657460854946935,-0.005380130170322794,0.008874488253854729,0.007327653206777196,0.019062356066652963,0.018369279087856905,-0.015109307972377639,-0.007312065728723116,-0.005491272818887838,0.012755865065422922,-0.012158013034829995,0.0004117297740575676,-0.0022763481202580094,0.008582208594059004,0.0022541093280930014,0.021586413661501158,0.013555470445107076,0.008125883839227965,0.008933961449597128,-0.011873811307920756,-0.01269840058826266,-0.0024267133386363104,0.0077485840255506755,-0.018623945966421918,-0.017460338124461794,-0.026037025593576124,-0.0134851603967171,-0.013432356898400277,-0.02167894330602116,0.02892568844225374,-0.005065841697092011,0.008382345463818996,-0.01785711019397751,0.011768126998478845,0.01111254025926467,-0.004425283091899823,0.00796616321037713,0.06247649670208966,0.013075304574499569,0.0036593638603215073,-0.0017185643560533315,0.01819683970784136,0.015595147404994236,0.006222414895856954,0.008970801195092415
