Date,PSTV,CPRX,ARQ,FLWS,PEBK,HBIO,IDN,ALOT,KOSS,ERII,DXLG,QMCO,HNNA,VALU,PRTS,OMCC,FRAF,PCYO,ARKR,TACT,AIFU,MNSB,OVLY,RIGL,HROW,FSFG,STRR,GCBC,SAVA,CPSS,ATLC,GNSS,LWLG,LOAN,UONE,EDAP,AMTX,PETS,SMID,CRWS,FTEK,CPSH,FLNT,CYRX,OCC,LFMD,KRMD,LTRX,OMEX,AIRT,ELTK,CODA,SHIP,AEHL,DYAI,VIRC,NECB,NAII,CRNT,SGLY,HGBL,NOTV,ANIX,TAYD,SBET,IBIO,CLWT,WVVI,AWRE,SFBC,SLNH,FIEE,INOD,CRVO,ICCC,BMRA,FKWL,WFCF,ORKA,SSKN,PRPH,ARTW,CREX,LINK,RCAT,AACG,ISBA,CZFS,LDWY,DXR,LIXT,BHRB,MGYR,BVFL,INTZ,TOMZ,SCWO,IPM,HFBL,BYRN
2021-01-04,0.044554469157164656,0.05688624613863613,-0.023636384443803227,0.04346150618333078,-0.059948284672663665,-0.01631705647641568,0.021910605025704966,0.02535215656664347,-0.0726744173957955,0.00806449075575677,0.0,0.03921564838664171,-0.02464772513583935,-0.05307859356062572,0.01210650640628197,0.011933105779209363,-0.0011098939114391193,-0.007123769097689858,-0.06859206047372213,0.01408449379940424,0.04485058882308324,-0.0005913468368340391,-0.01925394758085408,-0.008571406773158485,0.0714285366736771,0.00015377937371496841,-0.007619040352957573,-0.009415523992064356,0.03958943902207279,-0.01179238598980381,-0.08160773000491817,-0.02453985396935121,0.05376345326492782,-0.036468203541251354,-0.011876529758149568,-0.009671216633850732,0.14056221015745485,0.024329393643439223,-0.0158729758262226,-0.012499855723173137,0.01288658526843589,-0.017985594543473482,-0.011299453969081052,0.07224243600232594,0.007462679264300887,-0.013782565037701922,-0.046511662906227436,-0.02927930467692408,-0.01408449379940424,0.006024081157762096,0.0,0.03497619528824236,-0.055555746122392,-0.020161290322580627,-0.040892242072316565,-0.04347803143851181,-0.0036231044915531196,0.0009443086626765851,0.050359750483805366,0.0728155326321882,0.07894729058356886,-0.039024429956693085,0.06514659675332912,-0.011461306828900009,0.09677419354838701,0.161904761904762,0.021739058528521538,-0.006279428975141443,-0.02571426119123188,0.0,0.06157112526539277,0.03867403314917128,-0.0018868355701793238,0.050000000000000044,0.02521010086989528,0.016064241646516875,0.01063830918446973,-0.014285697575617595,0.037406419831699456,-0.020000012715657545,0.15250531789874766,0.06944437545758975,0.20155044777105102,0.008888959884643555,-0.09833335876464844,-0.008403453102266312,-0.0061319119802963895,-0.02678572016046632,0.24319724498416795,-0.007200012207031259,0.012618224023807523,0.0,0.059128572440926286,0.0,-0.028944329926547385,-0.02844641346997101,-0.04761900369272076,0.08904109029793172,0.03878112967152392,0.006896578032394851
2021-01-05,0.0047393244972568915,-0.005665717022269479,0.014897565253434886,0.015112486820628268,-0.020332553318977098,0.01184838701913593,0.023156128756176342,-0.018315000720495744,-0.02507842027888252,0.0509090770374645,-0.03703711062301529,0.09119501872500568,-0.0012035468628917023,0.009609463389079087,0.05661882299097365,-0.00943395377648304,-0.017777604844157024,0.06726457629232274,0.03156154543415135,-0.0027777752022684066,0.002384668959563463,-0.0029586656786652066,-0.05398759579493928,-0.017291131862428588,0.08843538827228392,0.021381267700952833,0.011516303712135967,-0.028118865581009067,0.08321574937278098,0.033412855506848915,0.08355434657501504,0.020440194162688607,-0.010204071702683226,0.021912353703052556,0.0552884681514032,0.02539064791926693,0.07746480114756582,0.03410474313833389,0.0,0.022503577821277432,0.06870222338971144,0.03663000144099149,-0.030476161411830405,0.07502662383071024,0.04444440127400284,-0.06832298964456307,-0.001742117150421052,0.05336427427540946,-0.014285700661795464,-0.015968049130256623,-0.01988089229961587,-0.0023042001221758035,0.0980392377875754,0.04938271604938271,0.05038764274619778,0.02892554232633482,0.0,0.0858490391191793,-0.0034246541787590346,0.018099529937821268,0.010453035193241922,0.04737736328892761,0.04587158906494282,-0.009661872249663306,0.023529426724302915,-0.032786885245901676,0.0030394208299604486,0.0,0.01759529069481669,0.0,0.016000000000000014,-0.04255319148936165,0.024574690997801074,0.23809523809523814,-0.01311474179619243,0.005928895286087643,-0.04000004208588326,-0.018115955433275377,0.024038492960992475,-0.006802682251218939,0.02457465559236316,-0.0032467502308325402,0.0,-0.09691647601715381,-0.2569315907005999,0.04237294385434165,0.028277655869316298,0.0,0.09439125343660315,0.0,-0.0031152174104217556,0.0046863809949611035,0.002938465869413154,0.0,0.0385738784879619,0.0,-0.025000050291418274,0.0,0.0,-0.0068493410175966
2021-01-06,-0.00943393849868146,-0.008547000419168338,0.020183511442954716,-0.013435033657707263,0.022169655302761937,0.016393482897905765,0.021793735838776085,-0.001865714297152321,-0.01929258675350931,0.0,0.03846161781683777,0.02449563272139499,0.03132555614472077,-0.0038071590661870047,0.030943384710347965,-0.0035713969444727267,0.0588234059546171,0.01092437971497806,-0.0048308185897494305,0.06824516151398052,0.02220459759248472,0.015430070867472834,0.06225671916413833,0.01759537582600501,-0.06875002384185791,0.0022588409117716424,-0.017077827877348017,0.030154623917968415,0.06510423021003131,-0.020785255005468795,0.004079982886001421,-0.007704116434674502,0.010309268214748757,-0.011696185419306504,1.020501174333734,0.07428568885439923,-0.0326797080073582,-0.007950500977169539,0.026881719878786958,0.016506186414417368,0.033333416590618725,-0.09540635625633953,0.05304515007598165,0.028271973877243672,-0.0070921919858044635,-0.001666704813639286,0.01570683286008845,0.0,-0.026087000389555248,-0.004868110902304323,0.02028415948982132,-0.019245573857194942,-0.03571411055302287,0.019607843137254832,-0.022140199975999808,-0.056224850660067105,0.01818203531188156,0.054735021886452184,-0.030927886575027097,0.0,-0.044827624195111215,0.0,-0.017543912239656678,0.001951264172065592,-0.07471267181757968,0.0,0.0030302935007706644,0.015797773434098383,0.028818416083016496,-0.0022045454830337263,0.08464566929133865,0.04166666666666674,0.027675293958666858,-0.09615384615384615,-0.00664451195677096,0.009823126208018618,-0.013157909157718306,0.011070062170104977,-0.030516352942082436,-0.0342465744476691,0.08948339279887674,0.026058685297797535,-0.07096772407269791,0.0182927986080772,0.39303480875686536,-0.008130073421291018,0.057499921504185814,0.06422022612899703,-0.05624997615814209,-0.024979812228364207,0.0031249523162841797,0.006414332727709082,-0.018554872993734484,0.0,0.03995501533735868,-0.02477480452630154,0.025641078544558438,0.06918239748170008,-0.03299983840390586,-0.013793090294147325
2021-01-07,0.028571477012028668,0.020114923235383886,0.0017986023353870895,0.005152719516205995,0.04337815912675147,0.009216580748085068,-0.01804752427625389,-0.017756970445810705,0.03278693266050836,0.044290681783427654,0.03703700024404788,-0.007032348955422152,0.0303733905800192,0.007643280187625612,0.03367496656554647,0.0011947704920629576,-0.01424505377553642,-0.01662508842099042,0.10625663042595002,0.11082143064077221,0.016291745908273425,-0.006428721708354179,0.02136750808719956,0.020172932206015126,0.012080557703634032,0.01953423021188261,0.021235547714233194,0.01661396715124064,0.029339824225471878,0.021226452227886883,0.01219013529541968,0.012422348291186713,-0.03061227592911475,0.003945265968501088,-0.21645998884620354,0.0035460959929021207,0.043918876468569845,0.003264988310181627,-0.01989534348302424,0.009472273505888307,0.11059907884732856,0.17968751891749024,-0.016791014015572703,0.06133440769763543,0.0642857392223517,0.25208685919531537,-0.022336788764012683,0.035242257435351254,0.026785760535068093,-0.008153312569955884,0.0,-0.01726839225328991,0.09259229907585609,0.28076923076923066,0.024528232627428537,0.03404250703940215,-0.013571277771308288,0.060955498368266525,0.03546104447461973,0.06222220526801214,-0.03610104885239751,0.08723747283703709,0.10119052476285684,-0.020447909326841485,0.06832296664983084,0.0,0.10876148335040536,0.0,0.11484596456512142,-0.003788061866035086,-0.010889292196007205,-0.040000000000000036,0.12028717752390028,0.0,0.04849497674382253,0.06420232145486171,0.022222246902216858,-0.014598523722513135,0.00968519866331996,0.042553149756217934,0.15241320501439692,-0.006349200101906871,0.04166662527455389,0.05389222903328439,-0.017857126131349377,0.04098356651125812,-0.002363954744432295,-0.030172313503197046,0.07284770554175712,0.009917345601315297,0.03115264945592422,0.010428442053282527,0.008955553604454547,0.0,-0.012987062314069653,0.05311778825082025,0.0,0.02941173583166079,0.0,0.006992966885427165
2021-01-08,0.009259235275681288,-0.019718291319166026,-0.014362728559728422,-0.005492479731364797,0.08093768483899222,-0.03652975344035825,-0.02339186970753593,-0.024738365672661633,0.03809520061144145,0.0,0.0,-0.04532573679042173,0.02721116156537695,-0.05120107242854299,-0.004957485509317183,-0.00477326507240694,-0.00650273253345246,-0.006762461895349903,0.02096547044523467,0.056337971413949806,0.02748082189167822,0.004117633825813316,-0.009563831463759276,0.011299369885315658,0.025198946708451242,-0.018422779014141133,0.01039694305013894,-0.008170909513845914,-0.004750589250663406,0.04618944333170205,-0.042151715916996735,0.0015337774403512139,-0.02105261176576878,-0.0019648460630642406,-0.116546757555262,0.060070699956528584,-0.04207115845739007,0.005621512672270734,-0.0064101995879434215,-0.00804307936470805,0.19502075181388556,0.18543044580011458,-0.0037950928541565787,0.02536227702593763,0.17785233825419677,-0.002666664123535112,-0.028119480808980635,0.010638338885950116,-0.004347856433870367,-0.03616930388516648,0.005964195972820496,0.02555908012174135,0.05084759157459784,-0.13213213213213215,0.012891376404112087,-0.012345875097007797,-0.0007245629823585675,0.013975178849103154,0.16780821805958634,0.037656888405658506,0.0149812586929019,-0.03640414336771591,0.056756766335297026,0.0129223812469339,0.08139536602982411,0.016949152542372836,0.021798293750864506,-0.02021767357299431,0.020100483246901613,0.024081133253224918,-0.01834862385321101,0.01388888888888884,0.03044872823551592,0.03191489361702127,-0.006379579262313917,-0.025594126481802038,-0.021739154053396992,0.0,0.01199038693916421,0.013605429378242606,0.013960352691001265,-0.006389846202502492,-0.02000003390842009,0.04147713151644972,0.03272724151611328,-0.023622025071121988,-0.026066709256581833,0.0008888179981592081,0.007407341125519329,0.0008182712756970023,-0.0030211020764631114,0.0,0.010847898305475834,0.014705949289741227,0.017543927160695638,-0.06578941176802755,0.09999997764825852,0.4000000272478377,0.0,-0.02777775202268362
2021-01-11,0.018348576762148072,-0.00862068138659311,-0.02914387141759789,0.05154637799689343,-0.035188426269433415,-0.011848274024543137,0.011976077703004018,0.03414637867997339,-0.02140670753856222,-0.032471820156617426,0.0,0.010385711163128253,-0.0077261940501207604,-0.016988568917970293,-0.018505354117595685,-0.007194294786443289,0.0014544818525412673,-0.028085099889876952,-0.0783190687586387,0.08222219679090714,-0.02154527675853013,0.008787120743986243,-0.009052509558348909,-0.04469269576030488,0.016817608553705954,-0.012462532565701845,0.02899910493781177,0.012161384969244793,-0.010739874863819776,-0.024282589055124593,-0.027242309692016797,-0.009188425373490183,0.09677416460405763,0.0,-0.019543955727765794,0.006666660308837891,0.02364862579076843,-0.004413227306982015,0.02473113306658492,-0.014864755218695458,0.03298603695024238,-0.10614521902809393,-0.04952379256959949,-0.01501764129039218,-0.05413107058025446,-0.01737969439965592,-0.03254978270281461,0.0,0.020378507373346233,0.005117225073800968,0.035573011425438006,-0.034252356481672686,0.32258059531262573,0.06228373702422152,-0.023636384443803227,0.012500201017456858,0.0,-0.10796330442444257,-0.08797659330902396,0.028225838083631327,0.04797043328133288,0.03700844505427958,-0.06649615978410373,-0.01864569069748223,0.053763441595309214,0.050000000000000044,0.034666701234592034,0.00317460005095338,-0.02709357060249551,0.0037129865481280167,-0.06542056074766356,0.013698630136986356,-0.03888024987157657,0.3402061855670102,-0.019261618810866077,-0.03564729079552187,0.013333348141330248,-0.07407406086024759,0.01658767739321254,0.006711435169794333,0.008695641215223704,-0.09646301042947159,-0.03401352011798742,-0.007092153748865404,-0.05281685263456315,0.016129016752173708,0.0,0.0,-0.007352875865728303,-0.001635282488792189,0.012121258359966802,0.0034404813787460853,-0.006829210495379212,0.0,-0.07165949684473572,-0.01173713334470583,-0.09090907243657698,-0.1836734852757067,0.0,0.0
2021-01-12,0.027027073468436136,0.02608693128272166,0.03752350637244106,0.022058861340894076,0.02544546562369643,-0.01678661160207673,-0.006762461895349903,-0.004716998956176499,0.012499987892806708,0.02123283957826705,0.07142860944173757,0.02349483861925661,0.0022246619731915995,0.0006777091117822209,0.031182038170071147,-0.004830913423070071,0.016339513727825716,0.0035026236064621408,0.04818654363658181,-0.026694069300988055,0.012908152716563537,0.008130176178824389,-0.0018269273412833131,0.0467835800709957,0.035623435757265565,-0.03436202196701277,0.02909088134765625,0.031007795464375043,-0.013268957440701667,0.015837034754739632,0.029297730805629252,0.02782075904371073,0.14705880290496687,0.005905302567192239,-0.0049834235719935505,0.06456951472661054,0.05610563627034337,0.0047281783112425035,-0.013641145654092024,0.005486936002371046,0.026890811660215563,1.1375000158324835,0.0721442184881198,0.014887925220711917,-0.0331324991890537,0.009523833002672122,-0.014953257034038936,-0.006315833643863122,0.0057061284660482325,-0.0394569502425578,0.005725271919682751,0.011274017592854069,0.04878048210534591,-0.05211726384364823,-0.007448782626717443,0.012345675312634974,0.021739264389630808,0.057510738045712495,0.006430938913094986,0.01568625955020675,0.04929581307579878,0.10408926335004032,0.04383557348811595,-0.011999988555908225,0.14285710578525457,0.25396825396825395,-0.005154692871524702,0.004746793062713639,0.005063286249386678,-0.019728823592765843,-0.0020000000000000018,-0.013513513513513487,0.02265377786594369,-0.1461538461538462,0.026186553832377557,0.2723735664850635,-0.06578946148193066,0.04399998766991442,0.004662024252942265,0.020000012715657656,0.027298829482364173,0.049822102403921154,0.01408449285348734,-0.05274720714224579,-0.07434945852394259,-0.007936500427734305,-0.04233529767565658,0.003729965974306859,0.014814799988603022,0.03194105995940211,-0.011976093042061042,0.020000155376890705,0.0,0.0,0.1683110823352023,0.016627119008812974,0.0,0.0,-0.00034504984791461357,0.0
2021-01-13,0.0,-0.0056497121870150435,-0.023508157234848115,-0.02226788648982314,-0.014061322416610289,0.004878044241882984,0.03659577065325803,-0.0009478889764019671,-0.04012349199329335,-0.052984572095092664,0.10000000000000009,-0.04160680091044844,-0.03329636069653463,0.06671184594937962,-0.04852324339666059,0.0012136200436421163,-0.008216926665103985,-0.011343814485880066,-0.03114205038779183,-0.012658216387505639,0.011993823860283914,0.029377933393323064,-0.014032881371659478,0.04748605584269372,0.004914000020385556,0.0018889538113806559,-0.009717284420735495,-0.05451128050239751,0.39975542568382405,0.03786193428949991,-0.027626616336293708,0.010526269747421768,0.08547010898276675,0.03913909609642796,0.025041753105013997,-0.0015551714326035304,0.04374995762482348,-0.007353020423031875,0.044680860993440596,-0.008185443500381973,-0.021276614009850037,0.09064325610058743,-0.04299063010483173,0.006185904255821217,0.084112142591243,-0.0471697979829917,-0.003795062808140126,-0.03813555854656392,0.0,-0.03268550313903762,0.018975305905141848,-0.041467265205040404,-0.034883661340990746,0.020618556701030855,-0.013133151186904057,0.239837491833494,0.0035462246562694144,-0.0064935004616650804,-0.03194892632424373,0.057915058768063465,-0.006711402952518042,0.020201968306673868,0.015748016714081325,0.019230726536692222,-0.06249995742525183,-0.08860759493670889,-0.028497389347700963,0.009448810028448884,0.08312346593109621,0.018553590111848317,0.012024048096192397,-0.008219178082191747,0.02215187700679966,0.12612612612612617,-0.0015948567902865918,-0.04128440099409614,-0.010328667731542951,0.007662826481723339,0.05568441339178576,0.019607855359147885,0.0951048035721167,-0.016949136104436047,0.013888875091518038,-0.013921038750516201,-0.0361445437046628,-0.0319999694824219,0.01626000120571658,0.000707701451215792,-0.01581509856664609,0.045238069648195545,-0.015151515151515138,0.0,0.0,0.0,0.1862891178911612,0.01168217557165585,-0.16249999161809692,0.10000002384185791,0.0,0.0
2021-01-14,0.039473638713599435,0.002840906397000742,0.02222220063700142,0.050105057882081194,0.0067112608400861085,0.007281604524675522,-0.01231531760642468,0.04364326753432923,-0.012861724502339578,0.04320110917997311,0.1212120911087664,0.022455088794498534,0.003444304499566453,0.008253910841351964,0.020694803560356023,0.0,0.005043133048285853,0.008826159059409422,-0.015305951822688457,0.02136760366190571,0.01333350551742396,0.009513358520219173,0.002475244183272496,0.01599995930989584,0.03422979492971723,0.006286689422591252,0.0035682392254157147,0.025049682209096202,-0.08471618193774133,0.008583683082144411,0.03314681329905644,0.07142857649699375,0.10236220250711225,-0.007532891208817838,0.07328995047028641,0.07476635722262714,0.04790421854561089,0.04562956441231547,0.03054991853950706,0.004126403715992488,-0.030100305646238334,0.32975871656403166,0.029296925325374534,0.1830317602861138,-0.020114923235383997,0.03394621857014268,0.04380952744256872,0.02422910450191007,0.007092157807799149,-0.03424657593899694,0.04841723944079357,-0.008319498973491046,0.0,0.01683501683501687,0.06083644123571519,-0.11475418838442186,0.0,0.045751669124871386,0.039604001686713186,0.23722635028625194,0.057432457467253784,0.016501650580520222,0.1317830087760219,0.016881835297504644,0.0809523567320809,0.06944444444444442,0.005333316243572472,0.01872080581167057,0.02093015622293537,0.0021610497824593455,0.00990099009900991,0.005524861878453136,-0.06346746826486338,-0.06399999999999995,0.006389770030435393,-0.033492829152439785,-0.03984818696179426,0.005323209848363097,-0.01538461538461533,0.0512820011216677,0.021072894268834075,0.024137907220975086,0.054794466860145,0.05882349228776573,0.1874999130765631,0.041322273338813664,0.0,0.00088426590658508,0.0964152927391082,0.031131347383217545,0.003076876126802963,0.005602048306807994,-0.05009845290074122,0.0,0.04564486497984621,-0.006928344919118312,0.16417903277677137,-0.21818182212262105,0.017241546203241365,0.007142884390694659
2021-01-15,-0.029535844151747037,-0.011331434044538846,-0.003623184962974757,-0.015682326463886898,-0.027916466281318164,0.045783145266081515,0.02078138034490662,-0.05454548922452063,-0.05537454122866958,-0.01493545961923981,-0.027027000903735332,0.007320643889592526,0.0011441853606959373,-0.03904275071308805,-0.057929048980946196,0.018181771943063474,0.0666666334173045,-0.011373588011371338,0.019689025654472392,0.0041840962444885665,-0.010964900303365166,-0.011640929978574577,-0.012962993600454942,-0.013123360105634085,-0.06028371472602778,-0.015617924083795698,0.002666642930772678,-0.002715210744025698,0.008587801194568145,-0.038297837370926735,0.006666660308837891,-0.009722180094246857,-0.13571424374774943,-0.007590268850090176,-0.10470410337539915,-0.030434787716592027,0.03428568158830925,-0.015868296068906607,-0.0029644005247470018,-0.0027395677425432474,-0.00689654492027858,0.015120929171032138,-0.12903225222700443,-0.04914621579190681,-0.046920845103648134,-0.04514362876733158,-0.04562043779741953,-0.03010749755146691,0.01408449379940424,0.02127663220122189,-0.005328671428526999,-0.02684561181007228,-0.02409641984746569,-0.07615894039735094,-0.04838709401759067,-0.011111018211375057,0.0,-0.007812529685906622,0.5396824627927004,-0.07079650200153442,-0.047923351400332104,0.01298706285023532,0.015981665067411388,-0.002929661488450974,0.008810550478192791,-0.045454545454545414,0.05305044610683085,0.0015313555472260543,0.011389565434062554,0.0,0.01764705882352935,-0.02472527472527475,-0.16363639946184394,-0.03418803418803418,-0.006349200101906871,-0.05940596318706948,-0.0069169466855770745,0.0022692644837483122,-0.0066963908755456325,0.030487805587205763,0.000625327780453544,-0.013468000494176735,0.025974001846660322,0.009999990463256836,-0.038596455711112254,0.0,0.011500295887274747,-0.005300257029997479,0.06200678667767501,0.01620031430521318,-0.03680978256926659,0.0,0.018614630605795268,0.0,-0.07729276446790789,0.009302316297383983,0.01282057748038623,0.04651158277636491,0.0,-0.00709222544427357
